datetime,time,Amount_HYPE_HyperEVM,price_HYPE_HyperEVM,price_HYPE_HyperCORE,delta_USD,arb_profit,block_number
2025-03-28 11:27:34+00:00,2025-03-28 11:27:39.625923550+00:00,500.0,13.65698756,13.737,0.0800124400000008,40.006220000000425,1710584
2025-03-27 23:07:30+00:00,2025-03-27 23:07:31.014081641+00:00,499.0,14.66968876,14.749,0.0793112400000009,39.57630876000045,1687642
2025-03-27 10:21:12+00:00,2025-03-27 10:21:15.021216068+00:00,4964.0,14.65302827,14.661,0.0079717299999995,39.57166771999757,1663938
2025-03-26 15:33:12+00:00,2025-03-26 15:33:12.010082954+00:00,507.0641958700001,14.44472085,14.522,0.0772791500000007,39.18549005226749,1628970
2025-03-27 22:06:06+00:00,2025-03-27 22:06:06.051093829+00:00,582.42325451,15.02801502,15.095,0.0669849800000008,39.01361005488776,1685739
2025-03-26 13:53:00+00:00,2025-03-26 13:53:00.011284971+00:00,400.0,14.79152682,14.886,0.0944731799999996,37.78927199999984,1625864
2025-03-28 15:48:48+00:00,2025-03-28 15:48:49.162090379+00:00,612.3,13.78529392,13.847,0.0617060799999986,37.782632783999176,1718682
2025-03-24 05:12:48+00:00,2025-03-24 05:12:53.515667606+00:00,834.0,16.86271508,16.908,0.0452849200000002,37.76762328000024,1520509
2025-03-26 09:27:30+00:00,2025-03-26 09:27:33.000730891+00:00,600.0,16.00958086,16.072,0.0624191399999993,37.45148399999962,1617633
2025-03-26 16:07:44+00:00,2025-03-26 16:07:44.156755110+00:00,372.0,14.2915373,14.392,0.1004626999999995,37.37212439999984,1630040
2025-03-24 13:04:18+00:00,2025-03-24 13:04:18.007721239+00:00,300.0,16.49828725,16.622,0.1237127499999992,37.11382499999978,1535074
2025-03-24 06:14:50+00:00,2025-03-24 06:14:56.038359540+00:00,1000.0054062,16.81341133,16.85,0.0365886700000004,36.58886780566819,1522432
2025-03-28 22:35:26+00:00,2025-03-28 22:35:30.273814835+00:00,318.3,13.17646179,13.291,0.1145382100000009,36.45751224300031,1731288
2025-03-24 16:09:46+00:00,2025-03-24 16:09:51.927098256+00:00,460.9957,16.99272006,17.071,0.0782799400000016,36.08671573625874,1540823
2025-03-27 21:29:12+00:00,2025-03-27 21:29:13.026233429+00:00,1185.0202837000002,14.8788817,14.909,0.0301182999999998,35.690796410561504,1684595
2025-03-27 08:48:44+00:00,2025-03-27 08:48:45.096309243+00:00,398.0,14.44986029,14.538,0.0881397100000001,35.07960458000004,1661071
2025-03-26 15:02:00+00:00,2025-03-26 15:02:01.291490665+00:00,161.0,13.09289188,13.307,0.2141081200000005,34.47140732000009,1628002
2025-03-27 02:41:04+00:00,2025-03-27 02:41:05.231658838+00:00,559.36014158,14.79670845,14.858,0.0612915499999999,34.28405008565763,1649674
2025-03-27 01:17:42+00:00,2025-03-27 01:17:43.069996422+00:00,655.0,14.45902068,14.511,0.0519793199999991,34.04645459999945,1647089
2025-03-28 18:31:46+00:00,2025-03-28 18:31:46.070653376+00:00,704.5,13.47244553,13.52,0.0475544699999996,33.50212411499977,1723734
